   9   2 1.78+09 3.29-02 3.29-02 3.29-02 3.30-02 3.32-02 3.41-02 3.57-02 3.83-02 4.39-02 5.00-02 5.63-02 6.00-02 6.00-02 5.97-02 6.13-02
   9   3 1.46+05 1.74-02 1.74-02 1.73-02 1.71-02 1.65-02 1.51-02 1.34-02 1.15-02 9.07-03 7.75-03 6.99-03 6.51-03 6.35-03 6.32-03 6.54-03
   9   4 6.76+12 1.82-01 1.82-01 1.82-01 1.83-01 1.86-01 1.95-01 2.12-01 2.46-01 3.31-01 4.27-01 5.28-01 6.41-01 7.28-01 8.33-01-2.21-01
   9   5 3.66-03 2.16-01 2.16-01 2.16-01 2.15-01 2.12-01 2.07-01 2.01-01 1.96-01 1.91-01 1.88-01 1.84-01 1.74-01 1.69-01 1.68-01 1.76-01
   9   6 1.16-11 4.18-02 4.18-02 4.16-02 4.09-02 3.94-02 3.61-02 3.33-02 3.10-02 2.97-02 3.00-02 3.07-02 3.12-02 3.15-02 3.20-02 3.43-02
   9   7 5.93-01 1.99-01 1.99-01 1.97-01 1.93-01 1.82-01 1.60-01 1.39-01 1.18-01 9.70-02 8.72-02 8.14-02 7.69-02 7.47-02 7.33-02 7.16-02
   9   8 1.38+04 5.97+00 5.98+00 6.12+00 6.54+00 7.30+00 8.68+00 9.86+00 1.10+01 1.25+01 1.35+01 1.45+01 1.57+01 1.65+01 1.72+01-9.98-01
  10   1 1.00-30 1.80-04 1.80-04 1.80-04 1.80-04 1.80-04 1.79-04 1.79-04 1.78-04 1.78-04 1.78-04 1.79-04 1.84-04 1.89-04 1.93-04 2.03-04
  10   2 1.00-30 5.27-03 5.27-03 5.27-03 5.28-03 5.29-03 5.34-03 5.40-03 5.51-03 5.71-03 5.86-03 6.00-03 6.16-03 6.25-03 6.31-03 6.36-03
  10   3 9.44+10 7.25-04 7.25-04 7.23-04 7.16-04 7.01-04 6.62-04 6.21-04 5.89-04 6.13-04 7.33-04 9.09-04 1.11-03 1.27-03 1.45-03-4.12-04
  10   4 1.86+11 1.45-03 1.45-03 1.45-03 1.43-03 1.40-03 1.33-03 1.25-03 1.18-03 1.23-03 1.47-03 1.82-03 2.23-03 2.53-03 2.89-03-8.24-04
  10   5 1.00-30 1.20-01 1.20-01 1.20-01 1.21-01 1.22-01 1.24-01 1.28-01 1.31-01 1.36-01 1.40-01 1.42-01 1.39-01 1.37-01 1.36-01 1.41-01
  10   6 6.72+10 6.65-03 6.65-03 6.66-03 6.69-03 6.84-03 7.73-03 9.73-03 1.38-02 2.14-02 2.76-02 3.54-02 5.02-02 6.33-02 7.64-02-1.69-02
  10   7 1.43+07 7.28-03 7.28-03 7.25-03 7.16-03 6.97-03 6.60-03 6.29-03 6.07-03 6.15-03 6.33-03 6.28-03 5.98-03 5.91-03 6.03-03 6.84-03
  10   8 1.32+11 1.33-02 1.33-02 1.33-02 1.34-02 1.37-02 1.55-02 1.96-02 2.77-02 4.28-02 5.52-02 7.08-02 1.00-01 1.27-01 1.53-01-3.37-02
  10   9 2.12+07 1.09-02 1.09-02 1.09-02 1.07-02 1.05-02 9.91-03 9.45-03 9.11-03 9.22-03 9.49-03 9.43-03 8.97-03 8.86-03 9.05-03 1.03-02
  11   1 7.15+12 2.51-04 2.51-04 2.51-04 2.51-04 2.50-04 2.50-04 2.50-04 2.52-04 2.66-04 2.94-04 3.48-04 4.66-04 5.82-04 7.11-04-2.51-04
  11   2 1.02+12 2.09-03 2.09-03 2.09-03 2.11-03 2.14-03 2.27-03 2.49-03 2.98-03 4.30-03 6.15-03 8.37-03 1.07-02 1.22-02 1.40-02-4.44-03
  11   3 1.00-30 5.61-03 5.61-03 5.61-03 5.60-03 5.59-03 5.56-03 5.53-03 5.51-03 5.52-03 5.54-03 5.58-03 5.65-03 5.69-03 5.71-03 5.69-03
  11   4 3.47+08 3.03-03 3.03-03 3.02-03 2.98-03 2.90-03 2.67-03 2.41-03 2.10-03 1.71-03 1.52-03 1.44-03 1.39-03 1.36-03 1.34-03 1.33-03
  11   5 3.19+11 1.99-02 1.99-02 2.01-02 2.08-02 2.27-02 2.97-02 4.13-02 6.15-02 9.79-02 1.28-01 1.64-01 2.28-01 2.85-01 3.44-01-8.01-02
  11   6 1.00-30 1.22-01 1.22-01 1.22-01 1.23-01 1.24-01 1.26-01 1.28-01 1.31-01 1.35-01 1.38-01 1.39-01 1.37-01 1.35-01 1.34-01 1.36-01
  11   7 3.75+10 1.40-02 1.40-02 1.40-02 1.38-02 1.36-02 1.34-02 1.40-02 1.60-02 2.02-02 2.38-02 2.85-02 3.72-02 4.49-02 5.25-02-9.60-03
  11   8 8.55+07 1.87-02 1.87-02 1.87-02 1.88-02 1.89-02 1.95-02 2.04-02 2.19-02 2.54-02 2.79-02 2.80-02 2.41-02 2.21-02 2.23-02 3.04-02
  11   9 5.06+03 1.16-02 1.16-02 1.15-02 1.12-02 1.06-02 9.24-03 7.95-03 6.70-03 5.51-03 5.02-03 4.60-03 3.96-03 3.66-03 3.65-03 4.47-03
  11  10 1.21-03 2.44+01 2.44+01 2.47+01 2.54+01 2.67+01 2.89+01 3.07+01 3.24+01 3.45+01 3.59+01 3.73+01 3.92+01 4.06+01 4.18+01-1.47+00
  12   1 1.10+10 7.12-05 7.12-05 7.11-05 7.08-05 7.01-05 6.79-05 6.48-05 6.05-05 5.41-05 5.11-05 5.13-05 5.64-05 6.19-05 6.70-05 7.83-05
  12   2 1.85+08 3.93-03 3.93-03 3.93-03 3.92-03 3.89-03 3.85-03 3.83-03 3.85-03 4.03-03 4.32-03 4.69-03 5.04-03 5.14-03 5.17-03 5.16-03
  12   3 1.83+12 1.71-02 1.71-02 1.71-02 1.72-02 1.74-02 1.81-02 1.93-02 2.16-02 2.72-02 3.46-02 4.34-02 5.24-02 5.82-02 6.51-02-1.60-02
  12   4 3.60+11 1.01-02 1.01-02 1.01-02 9.99-03 9.79-03 9.29-03 8.78-03 8.33-03 8.31-03 9.13-03 1.05-02 1.20-02 1.31-02 1.44-02-3.19-03
  12   5 1.30+08 5.50-02 5.50-02 5.52-02 5.60-02 5.79-02 6.31-02 6.94-02 7.83-02 9.50-02 1.07-01 1.10-01 9.81-02 8.98-02 8.89-02 1.13-01
  12   6 6.23+11 1.45-01 1.45-01 1.46-01 1.49-01 1.58-01 1.90-01 2.39-01 3.20-01 4.63-01 5.82-01 7.20-01 9.53-01 1.16+00 1.37+00-3.10-01
  12   7 2.85+07 2.44-01 2.44-01 2.44-01 2.44-01 2.45-01 2.46-01 2.47-01 2.49-01 2.54-01 2.57-01 2.60-01 2.59-01 2.57-01 2.55-01 2.52-01
  12   8 1.22+11 6.22-02 6.22-02 6.23-02 6.27-02 6.39-02 6.90-02 7.74-02 9.21-02 1.19-01 1.42-01 1.67-01 2.09-01 2.46-01 2.85-01-6.20-02
  12   9 1.21+07 4.15-02 4.15-02 4.11-02 4.00-02 3.76-02 3.25-02 2.78-02 2.34-02 1.98-02 1.87-02 1.78-02 1.53-02 1.38-02 1.34-02 1.61-02
  12  10 1.68-04 6.36-01 6.36-01 6.35-01 6.31-01 6.23-01 6.07-01 5.94-01 5.81-01 5.60-01 5.28-01 4.68-01 3.80-01 3.56-01 3.72-01 5.17-01
  12  11 1.03+05 1.24+01 1.24+01 1.27+01 1.37+01 1.53+01 1.83+01 2.08+01 2.33+01 2.65+01 2.87+01 3.09+01 3.38+01 3.60+01 3.80+01-2.37+00
  13   1 7.16+12 5.01-04 5.01-04 5.01-04 5.01-04 5.00-04 5.00-04 5.00-04 5.04-04 5.31-04 5.87-04 6.95-04 9.31-04 1.16-03 1.42-03-5.02-04
  13   2 1.02+12 4.17-03 4.17-03 4.18-03 4.20-03 4.27-03 4.52-03 4.98-03 5.95-03 8.59-03 1.23-02 1.66-02 2.12-02 2.42-02 2.79-02-8.87-03
  13   3 1.79+08 3.02-03 3.02-03 3.01-03 2.97-03 2.89-03 2.67-03 2.41-03 2.10-03 1.71-03 1.52-03 1.44-03 1.40-03 1.36-03 1.34-03 1.33-03
  13   4 1.74+08 1.43-02 1.43-02 1.43-02 1.42-02 1.41-02 1.38-02 1.35-02 1.32-02 1.28-02 1.26-02 1.26-02 1.27-02 1.28-02 1.28-02 1.27-02
  13   5 3.22+11 3.95-02 3.95-02 3.99-02 4.13-02 4.50-02 5.90-02 8.21-02 1.22-01 1.95-01 2.54-01 3.25-01 4.54-01 5.69-01 6.86-01-1.60-01
  13   6 4.48+07 1.86-02 1.86-02 1.86-02 1.87-02 1.88-02 1.94-02 2.03-02 2.18-02 2.53-02 2.79-02 2.79-02 2.41-02 2.20-02 2.23-02 3.04-02
  13   7 3.78+09 1.67-02 1.67-02 1.66-02 1.62-02 1.54-02 1.38-02 1.23-02 1.12-02 1.05-02 1.04-02 1.06-02 1.12-02 1.20-02 1.30-02-1.92-03
  13   8 4.34+07 2.63-01 2.63-01 2.63-01 2.64-01 2.66-01 2.72-01 2.77-01 2.85-01 2.96-01 3.04-01 3.10-01 3.13-01 3.11-01 3.09-01 3.03-01
  13   9 3.38+10 3.45-02 3.45-02 3.43-02 3.39-02 3.30-02 3.16-02 3.16-02 3.41-02 4.05-02 4.65-02 5.43-02 6.94-02 8.28-02 9.61-02-1.73-02
  13  10 1.30+05 1.54+01 1.54+01 1.58+01 1.70+01 1.90+01 2.27+01 2.58+01 2.89+01 3.28+01 3.56+01 3.83+01 4.21+01 4.48+01 4.73+01-2.95+00
  13  11 1.03+00 7.99-01 7.99-01 7.98-01 7.93-01 7.83-01 7.63-01 7.45-01 7.28-01 7.01-01 6.60-01 5.84-01 4.76-01 4.46-01 4.66-01 6.44-01
  13  12 3.97-06 9.20+00 9.20+00 9.29+00 9.53+00 9.94+00 1.07+01 1.12+01 1.18+01 1.25+01 1.29+01 1.33+01 1.39+01 1.43+01 1.47+01-4.73-01
  14   1 3.37+06 5.01-06 5.01-06 5.00-06 4.97-06 4.88-06 4.62-06 4.27-06 3.76-06 2.91-06 2.31-06 1.85-06 1.50-06 1.38-06 1.32-06 1.27-06
  14   2 1.36+06 2.69-03 2.69-03 2.69-03 2.67-03 2.64-03 2.57-03 2.51-03 2.48-03 2.49-03 2.55-03 2.63-03 2.65-03 2.62-03 2.63-03 2.84-03
  14   3 1.66+09 3.14-03 3.14-03 3.14-03 3.15-03 3.17-03 3.27-03 3.47-03 3.89-03 4.83-03 5.93-03 7.18-03 8.01-03 8.11-03 8.18-03 8.90-03
  14   4 4.62+08 4.02-03 4.02-03 4.00-03 3.95-03 3.82-03 3.51-03 3.20-03 2.90-03 2.68-03 2.75-03 2.99-03 3.15-03 3.15-03 3.14-03 3.30-03
  14   5 1.29+04 5.48-02 5.48-02 5.48-02 5.48-02 5.48-02 5.49-02 5.50-02 5.49-02 5.59-02 5.80-02 5.88-02 5.49-02 5.21-02 5.21-02 6.24-02
  14   6 1.59+08 1.60-01 1.60-01 1.61-01 1.63-01 1.67-01 1.81-01 1.97-01 2.20-01 2.61-01 2.91-01 3.05-01 2.87-01 2.69-01 2.64-01 3.02-01
  14   7 1.36+12 9.73-01 9.73-01 9.77-01 9.90-01 1.02+00 1.14+00 1.32+00 1.60+00 2.09+00 2.50+00 2.97+00 3.70+00 4.33+00 5.00+00-1.03+00
  14   8 4.38+07 8.35-02 8.35-02 8.34-02 8.33-02 8.31-02 8.38-02 8.57-02 9.03-02 1.02-01 1.11-01 1.17-01 1.11-01 1.05-01 1.03-01 1.13-01
  14   9 9.63+10 1.47-01 1.47-01 1.47-01 1.45-01 1.43-01 1.40-01 1.43-01 1.53-01 1.80-01 2.05-01 2.36-01 2.84-01 3.26-01 3.72-01-7.36-02
  14  10 6.19-13 5.45-02 5.45-02 5.44-02 5.43-02 5.41-02 5.41-02 5.49-02 5.67-02 5.95-02 5.95-02 5.51-02 4.61-02 4.39-02 4.68-02 6.81-02
  14  11 3.23-04 4.80-01 4.80-01 4.79-01 4.76-01 4.70-01 4.58-01 4.47-01 4.37-01 4.23-01 4.02-01 3.60-01 2.94-01 2.75-01 2.86-01 3.93-01
  14  12 2.60+03 1.79+01 1.79+01 1.83+01 1.93+01 2.12+01 2.46+01 2.74+01 3.01+01 3.36+01 3.59+01 3.82+01 4.13+01 4.35+01 4.55+01-2.49+00
  14  13 8.63-08 2.06-01 2.06-01 2.05-01 2.02-01 1.96-01 1.86-01 1.78-01 1.71-01 1.66-01 1.60-01 1.46-01 1.22-01 1.13-01 1.16-01 1.53-01
  15   1 1.10+10 1.07-04 1.07-04 1.07-04 1.06-04 1.05-04 1.02-04 9.73-05 9.07-05 8.12-05 7.67-05 7.69-05 8.47-05 9.30-05 1.01-04 1.18-04
  15   2 1.85+08 5.89-03 5.89-03 5.89-03 5.87-03 5.84-03 5.77-03 5.74-03 5.78-03 6.05-03 6.48-03 7.04-03 7.58-03 7.74-03 7.78-03 7.74-03
  15   3 1.30+00 5.57-03 5.57-03 5.54-03 5.45-03 5.25-03 4.71-03 4.08-03 3.33-03 2.37-03 1.82-03 1.47-03 1.25-03 1.18-03 1.16-03 1.16-03
  15   4 2.16+12 3.54-02 3.54-02 3.54-02 3.55-02 3.57-02 3.65-02 3.81-02 4.17-02 5.11-02 6.39-02 7.92-02 9.51-02 1.05-01 1.18-01-2.87-02
  15   5 1.31+08 8.25-02 8.25-02 8.29-02 8.40-02 8.68-02 9.47-02 1.04-01 1.17-01 1.42-01 1.60-01 1.65-01 1.47-01 1.35-01 1.34-01 1.70-01
  15   6 8.07+03 2.72-02 2.72-02 2.71-02 2.69-02 2.64-02 2.53-02 2.42-02 2.31-02 2.23-02 2.23-02 2.17-02 1.88-02 1.72-02 1.71-02 2.22-02
  15   7 8.17+06 4.15-02 4.15-02 4.11-02 4.00-02 3.76-02 3.25-02 2.78-02 2.34-02 1.98-02 1.87-02 1.78-02 1.53-02 1.38-02 1.34-02 1.61-02
  15   8 7.35+11 2.86-01 2.86-01 2.88-01 2.94-01 3.10-01 3.66-01 4.53-01 5.95-01 8.49-01 1.06+00 1.30+00 1.72+00 2.09+00 2.48+00-5.58-01
  15   9 3.23+07 3.88-01 3.88-01 3.88-01 3.87-01 3.86-01 3.85-01 3.85-01 3.86-01 3.90-01 3.96-01 3.99-01 3.97-01 3.93-01 3.90-01 3.86-01
  15  10 6.96-04 9.50-01 9.50-01 9.49-01 9.44-01 9.33-01 9.11-01 8.91-01 8.71-01 8.41-01 7.93-01 7.02-01 5.70-01 5.34-01 5.58-01 7.76-01
  15  11 1.31-12 1.01-01 1.01-01 1.01-01 1.01-01 1.02-01 1.05-01 1.10-01 1.16-01 1.24-01 1.25-01 1.17-01 9.95-02 9.56-02 1.02-01 1.47-01
  15  12 4.46-02 4.10-01 4.10-01 4.08-01 4.03-01 3.92-01 3.72-01 3.56-01 3.43-01 3.30-01 3.18-01 2.92-01 2.46-01 2.29-01 2.33-01 3.01-01
  15  13 4.44+03 3.04+01 3.04+01 3.11+01 3.29+01 3.60+01 4.17+01 4.64+01 5.11+01 5.70+01 6.10+01 6.50+01 7.04+01 7.43+01 7.79+01-4.26+00
  15  14 2.41-08 3.98+00 3.98+00 4.01+00 4.10+00 4.25+00 4.50+00 4.71+00 4.91+00 5.15+00 5.32+00 5.48+00 5.69+00 5.84+00 5.98+00-1.78-01
  16   1 3.37+06 6.69-06 6.69-06 6.68-06 6.63-06 6.51-06 6.17-06 5.70-06 5.01-06 3.88-06 3.07-06 2.46-06 2.00-06 1.84-06 1.76-06 1.69-06
  16   2 1.36+06 3.59-03 3.59-03 3.58-03 3.56-03 3.52-03 3.42-03 3.35-03 3.31-03 3.32-03 3.39-03 3.51-03 3.53-03 3.49-03 3.50-03 3.78-03
  16   3 2.11+02 2.41-03 2.41-03 2.40-03 2.35-03 2.25-03 1.99-03 1.71-03 1.38-03 1.00-03 8.17-04 7.14-04 6.34-04 5.96-04 5.77-04 5.86-04
  16   4 2.08+09 7.15-03 7.15-03 7.14-03 7.12-03 7.08-03 7.06-03 7.20-03 7.69-03 9.02-03 1.08-02 1.28-02 1.42-02 1.44-02 1.45-02 1.57-02
  16   5 1.29+04 7.30-02 7.30-02 7.30-02 7.30-02 7.31-02 7.32-02 7.33-02 7.32-02 7.46-02 7.74-02 7.85-02 7.32-02 6.95-02 6.94-02 8.32-02
  16   6 4.66-01 2.92-02 2.92-02 2.90-02 2.85-02 2.73-02 2.48-02 2.28-02 2.13-02 2.08-02 2.13-02 2.14-02 1.99-02 1.87-02 1.84-02 2.10-02
  16   7 1.51+03 7.16-02 7.16-02 7.09-02 6.87-02 6.42-02 5.42-02 4.51-02 3.64-02 2.81-02 2.49-02 2.32-02 2.11-02 2.00-02 1.98-02 2.22-02
  16   8 1.98+08 2.96-01 2.96-01 2.97-01 3.00-01 3.07-01 3.28-01 3.54-01 3.92-01 4.63-01 5.15-01 5.40-01 5.08-01 4.77-01 4.68-01 5.33-01
  16   9 1.45+12 1.42+00 1.42+00 1.43+00 1.44+00 1.49+00 1.66+00 1.91+00 2.29+00 2.98+00 3.56+00 4.22+00 5.28+00 6.18+00 7.13+00-1.47+00
  16  10 1.40-12 7.27-02 7.27-02 7.26-02 7.24-02 7.21-02 7.21-02 7.32-02 7.56-02 7.93-02 7.93-02 7.34-02 6.14-02 5.84-02 6.23-02 9.08-02
  16  11 2.24-21 5.24-02 5.24-02 5.19-02 5.05-02 4.78-02 4.27-02 3.89-02 3.61-02 3.40-02 3.23-02 2.92-02 2.38-02 2.21-02 2.29-02 3.21-02
  16  12 1.85-16 1.13-01 1.13-01 1.12-01 1.07-01 9.95-02 8.50-02 7.44-02 6.68-02 6.21-02 6.06-02 5.71-02 5.00-02 4.78-02 4.95-02 6.55-02
  16  13 2.95-06 8.65-01 8.65-01 8.63-01 8.56-01 8.42-01 8.16-01 7.94-01 7.75-01 7.51-01 7.14-01 6.41-01 5.25-01 4.90-01 5.08-01 6.96-01
  16  14 5.93-03 4.14-01 4.14-01 4.09-01 3.93-01 3.63-01 3.06-01 2.61-01 2.23-01 1.89-01 1.74-01 1.59-01 1.40-01 1.31-01 1.30-01 1.50-01
  16  15 3.45+02 2.98+01 2.98+01 3.04+01 3.20+01 3.48+01 3.97+01 4.38+01 4.78+01 5.28+01 5.62+01 5.95+01 6.39+01 6.71+01 7.00+01-3.55+00
  17   1 1.00-30 8.82-05 8.82-05 8.82-05 8.81-05 8.81-05 8.78-05 8.76-05 8.72-05 8.66-05 8.64-05 8.69-05 8.90-05 9.11-05 9.32-05 9.80-05
  17   2 1.00-30 2.04-03 2.04-03 2.04-03 2.04-03 2.04-03 2.05-03 2.07-03 2.10-03 2.17-03 2.22-03 2.27-03 2.34-03 2.37-03 2.40-03 2.42-03
  17   3 4.71+10 3.47-04 3.47-04 3.46-04 3.42-04 3.34-04 3.13-04 2.89-04 2.67-04 2.62-04 2.98-04 3.59-04 4.29-04 4.78-04 5.39-04-1.46-04
  17   4 9.28+10 6.96-04 6.96-04 6.94-04 6.87-04 6.70-04 6.27-04 5.80-04 5.35-04 5.25-04 5.98-04 7.17-04 8.57-04 9.56-04 1.08-03-2.93-04
  17   5 1.00-30 2.23-02 2.23-02 2.23-02 2.24-02 2.26-02 2.30-02 2.36-02 2.41-02 2.49-02 2.54-02 2.59-02 2.60-02 2.58-02 2.58-02 2.60-02
  17   6 3.29+10 2.04-03 2.04-03 2.03-03 2.01-03 1.98-03 1.99-03 2.15-03 2.62-03 3.84-03 4.89-03 5.89-03 7.53-03 9.09-03 1.08-02-2.64-03
  17   7 8.85+06 2.70-03 2.70-03 2.68-03 2.62-03 2.50-03 2.24-03 2.01-03 1.80-03 1.64-03 1.64-03 1.66-03 1.58-03 1.52-03 1.51-03 1.66-03
  17   8 6.49+10 4.09-03 4.09-03 4.08-03 4.04-03 3.98-03 3.99-03 4.32-03 5.25-03 7.68-03 9.77-03 1.18-02 1.51-02 1.82-02 2.17-02-5.28-03
  17   9 1.32+07 4.06-03 4.06-03 4.03-03 3.95-03 3.76-03 3.37-03 3.01-03 2.69-03 2.45-03 2.46-03 2.49-03 2.38-03 2.29-03 2.27-03 2.49-03
