  11   2 3.33+06 2.44-02 2.46-02 2.48-02 2.51-02 2.56-02 2.60-02 2.63-02 2.66-02 2.67-02 2.68-02 2.69-02 2.69-02 2.70-02 2.70-02
  12   2 3.37+05 3.16-02 3.18-02 3.22-02 3.27-02 3.35-02 3.40-02 3.44-02 3.47-02 3.49-02 3.50-02 3.50-02 3.51-02 3.51-02 3.51-02
  13   2 9.83+04 2.60-02 2.62-02 2.64-02 2.68-02 2.74-02 2.78-02 2.81-02 2.84-02 2.85-02 2.86-02 2.87-02 2.87-02 2.87-02 2.87-02
  14   2 2.73+03 6.06-05 6.11-05 6.19-05 6.31-05 6.50-05 6.63-05 6.75-05 6.87-05 6.93-05 6.97-05 7.00-05 7.02-05 7.04-05 7.04-05
  15   2 5.10-02 4.21-06 4.22-06 4.24-06 4.26-06 4.31-06 4.36-06 4.41-06 4.47-06 4.50-06 4.52-06 4.54-06 4.55-06 4.56-06 4.56-06
  16   2 9.69+05 3.20-02 3.21-02 3.22-02 3.25-02 3.35-02 3.50-02 3.72-02 4.06-02 4.31-02 4.52-02 4.71-02 4.81-02 4.87-02 4.88-02
  17   2 2.83+11 4.13-04 4.16-04 4.22-04 4.34-04 4.83-04 5.80-04 7.76-04 1.26-03 1.83-03 2.55-03 3.68-03 4.64-03 5.65-03 5.79-03
  18   2 3.31+12 4.56-03 4.59-03 4.65-03 4.79-03 5.33-03 6.40-03 8.59-03 1.40-02 2.03-02 2.84-02 4.12-02 5.20-02 6.33-02 6.49-02
  19   2 3.45+12 1.58-03 1.59-03 1.61-03 1.66-03 1.83-03 2.18-03 2.89-03 4.69-03 6.80-03 9.50-03 1.38-02 1.74-02 2.13-02 2.18-02
  20   2 1.76+06 1.12-05 1.12-05 1.12-05 1.13-05 1.17-05 1.23-05 1.32-05 1.46-05 1.58-05 1.67-05 1.76-05 1.81-05 1.84-05 1.84-05
  21   2 5.90+11 4.30-03 4.33-03 4.39-03 4.52-03 5.03-03 6.04-03 8.09-03 1.32-02 1.91-02 2.66-02 3.84-02 4.83-02 5.89-02 6.03-02
  22   2 7.33+09 1.15-02 1.15-02 1.16-02 1.17-02 1.21-02 1.28-02 1.38-02 1.54-02 1.66-02 1.77-02 1.87-02 1.92-02 1.95-02 1.96-02
  23   2 8.27+09 7.44-03 7.46-03 7.50-03 7.58-03 7.86-03 8.28-03 8.93-03 1.00-02 1.08-02 1.15-02 1.21-02 1.25-02 1.27-02 1.28-02
  24   2 9.78+11 4.05-03 4.08-03 4.13-03 4.25-03 4.73-03 5.66-03 7.58-03 1.24-02 1.79-02 2.50-02 3.63-02 4.58-02 5.58-02 5.72-02
  25   2 2.35+09 1.51-05 1.52-05 1.53-05 1.56-05 1.65-05 1.82-05 2.13-05 2.83-05 3.58-05 4.48-05 5.85-05 6.96-05 8.13-05 8.30-05
  27   2 2.48+08 8.73-03 8.75-03 8.80-03 8.89-03 9.21-03 9.71-03 1.05-02 1.17-02 1.27-02 1.34-02 1.42-02 1.46-02 1.49-02 1.49-02
  28   2 1.75+05 1.03-02 1.03-02 1.04-02 1.05-02 1.08-02 1.14-02 1.23-02 1.38-02 1.49-02 1.58-02 1.67-02 1.71-02 1.74-02 1.75-02
  29   2 1.88+08 3.13-06 3.14-06 3.16-06 3.22-06 3.41-06 3.76-06 4.44-06 6.02-06 7.75-06 9.88-06 1.32-05 1.59-05 1.87-05 1.91-05
  31   2 1.87+06 5.39-06 5.41-06 5.43-06 5.49-06 5.68-06 5.98-06 6.43-06 7.18-06 7.74-06 8.20-06 8.65-06 8.88-06 9.05-06 9.07-06
  32   2 2.90+07 2.23-07 2.25-07 2.27-07 2.33-07 2.55-07 2.97-07 3.81-07 5.88-07 8.25-07 1.13-06 1.60-06 2.00-06 2.43-06 2.49-06
  33   2 1.29+09 2.08-06 2.10-06 2.12-06 2.17-06 2.38-06 2.81-06 3.70-06 6.02-06 8.79-06 1.24-05 1.82-05 2.31-05 2.83-05 2.91-05
  34   2 9.41+01 4.73-06 4.74-06 4.77-06 4.81-06 4.97-06 5.22-06 5.61-06 6.28-06 6.80-06 7.24-06 7.66-06 7.88-06 8.04-06 8.06-06
   4   3 1.17+10 4.88-01 5.07-01 5.35-01 5.79-01 6.63-01 7.43-01 8.33-01 9.62-01 1.06+00 1.17+00 1.31+00 1.42+00 1.53+00 1.54+00
   5   3 2.68+09 3.73-02 3.84-02 4.01-02 4.31-02 4.91-02 5.51-02 6.22-02 7.26-02 8.10-02 8.97-02 1.01-01 1.10-01 1.19-01 1.21-01
   6   3 2.10+10 2.07+00 2.14+00 2.24+00 2.41+00 2.76+00 3.09+00 3.48+00 4.05+00 4.50+00 4.97+00 5.60+00 6.08+00 6.57+00 6.64+00
   7   3 2.32+10 8.82-01 9.06-01 9.46-01 1.01+00 1.15+00 1.30+00 1.47+00 1.71+00 1.91+00 2.12+00 2.40+00 2.62+00 2.83+00 2.86+00
   8   3 1.11+05 1.96-03 1.98-03 2.00-03 2.03-03 2.08-03 2.11-03 2.14-03 2.16-03 2.17-03 2.18-03 2.18-03 2.19-03 2.19-03 2.19-03
   9   3 2.61+10 1.61-01 1.66-01 1.73-01 1.86-01 2.13-01 2.39-01 2.69-01 3.14-01 3.50-01 3.87-01 4.36-01 4.74-01 5.13-01 5.18-01
  10   3 3.54+10 7.97-01 8.19-01 8.54-01 9.15-01 1.04+00 1.17+00 1.32+00 1.55+00 1.73+00 1.92+00 2.17+00 2.36+00 2.56+00 2.58+00
  11   3 1.72+04 2.01-04 2.06-04 2.14-04 2.26-04 2.51-04 2.81-04 3.18-04 3.70-04 4.06-04 4.38-04 4.78-04 5.06-04 5.33-04 5.37-04
  12   3 3.95+06 1.34-01 1.34-01 1.36-01 1.38-01 1.41-01 1.43-01 1.45-01 1.46-01 1.47-01 1.47-01 1.48-01 1.48-01 1.48-01 1.48-01
  13   3 1.89+06 9.29-02 9.35-02 9.44-02 9.57-02 9.78-02 9.93-02 1.00-01 1.01-01 1.02-01 1.02-01 1.02-01 1.02-01 1.03-01 1.03-01
  14   3 2.66+06 7.08-02 7.13-02 7.20-02 7.32-02 7.49-02 7.60-02 7.69-02 7.77-02 7.81-02 7.83-02 7.84-02 7.85-02 7.85-02 7.85-02
  15   3 4.50+07 5.53-02 5.57-02 5.62-02 5.70-02 5.83-02 5.92-02 5.98-02 6.04-02 6.07-02 6.09-02 6.10-02 6.10-02 6.10-02 6.10-02
  16   3 5.11+05 9.18-06 9.21-06 9.25-06 9.34-06 9.63-06 1.00-05 1.06-05 1.15-05 1.21-05 1.26-05 1.31-05 1.33-05 1.35-05 1.35-05
  17   3 3.20+12 4.62-03 4.65-03 4.71-03 4.85-03 5.40-03 6.48-03 8.68-03 1.41-02 2.05-02 2.85-02 4.12-02 5.19-02 6.32-02 6.48-02
  18   3 3.17+11 4.32-04 4.35-04 4.41-04 4.54-04 5.05-04 6.06-04 8.13-04 1.33-03 1.93-03 2.69-03 3.91-03 4.93-03 6.01-03 6.16-03
  19   3 4.49+09 7.92-06 7.96-06 8.05-06 8.24-06 8.91-06 1.01-05 1.22-05 1.69-05 2.19-05 2.77-05 3.65-05 4.37-05 5.12-05 5.22-05
  20   3 9.82+05 9.59-02 9.62-02 9.66-02 9.75-02 1.00-01 1.05-01 1.11-01 1.22-01 1.29-01 1.35-01 1.41-01 1.44-01 1.46-01 1.46-01
  21   3 2.94+12 2.06-02 2.08-02 2.11-02 2.17-02 2.41-02 2.89-02 3.87-02 6.31-02 9.14-02 1.28-01 1.85-01 2.33-01 2.84-01 2.91-01
  22   3 7.77+08 1.20-03 1.20-03 1.21-03 1.22-03 1.27-03 1.33-03 1.44-03 1.61-03 1.74-03 1.85-03 1.95-03 2.00-03 2.04-03 2.04-03
  23   3 4.10+06 7.12-05 7.14-05 7.17-05 7.22-05 7.42-05 7.70-05 8.11-05 8.75-05 9.21-05 9.59-05 9.94-05 1.01-04 1.02-04 1.02-04
  24   3 2.58+12 1.07-02 1.08-02 1.09-02 1.12-02 1.24-02 1.49-02 1.99-02 3.25-02 4.72-02 6.59-02 9.54-02 1.20-01 1.47-01 1.51-01
  25   3 6.05+09 5.34-05 5.37-05 5.41-05 5.52-05 5.91-05 6.59-05 7.81-05 1.05-04 1.33-04 1.67-04 2.17-04 2.58-04 3.01-04 3.07-04
  26   3 2.42+08 7.72-07 7.78-07 7.88-07 8.12-07 9.03-07 1.08-06 1.42-06 2.24-06 3.17-06 4.35-06 6.19-06 7.74-06 9.37-06 9.60-06
  27   3 6.26+09 2.90-02 2.91-02 2.92-02 2.95-02 3.06-02 3.23-02 3.48-02 3.89-02 4.20-02 4.46-02 4.71-02 4.84-02 4.94-02 4.95-02
  28   3 2.29+09 4.31-02 4.32-02 4.34-02 4.39-02 4.55-02 4.79-02 5.16-02 5.78-02 6.24-02 6.63-02 6.99-02 7.18-02 7.32-02 7.34-02
  29   3 7.91+07 2.35-06 2.36-06 2.38-06 2.41-06 2.54-06 2.78-06 3.21-06 4.18-06 5.21-06 6.47-06 8.36-06 9.92-06 1.15-05 1.18-05
  30   3 7.46+05 5.57-09 5.61-09 5.68-09 5.84-09 6.47-09 7.70-09 1.02-08 1.66-08 2.42-08 3.39-08 4.94-08 6.26-08 7.66-08 7.85-08
  31   3 4.52+09 2.29-02 2.30-02 2.31-02 2.33-02 2.42-02 2.54-02 2.74-02 3.07-02 3.31-02 3.52-02 3.71-02 3.81-02 3.89-02 3.90-02
  32   3 6.99+08 1.72-05 1.72-05 1.74-05 1.77-05 1.89-05 2.11-05 2.50-05 3.35-05 4.25-05 5.34-05 6.97-05 8.31-05 9.70-05 9.89-05
  33   3 3.60+12 8.24-03 8.30-03 8.40-03 8.65-03 9.61-03 1.15-02 1.54-02 2.52-02 3.65-02 5.10-02 7.39-02 9.32-02 1.14-01 1.17-01
  34   3 3.51+08 1.77-02 1.78-02 1.79-02 1.81-02 1.87-02 1.97-02 2.13-02 2.38-02 2.57-02 2.73-02 2.88-02 2.96-02 3.02-02 3.02-02
   5   4 6.89+04 7.19-04 8.63-04 1.04-03 1.25-03 1.49-03 1.61-03 1.69-03 1.74-03 1.75-03 1.77-03 1.77-03 1.78-03 1.78-03 1.78-03
   6   4 3.53+05 2.22-02 2.68-02 3.25-02 3.92-02 4.69-02 5.08-02 5.32-02 5.49-02 5.56-02 5.61-02 5.65-02 5.68-02 5.70-02 5.70-02
   7   4 7.36+04 5.89-03 6.87-03 8.11-03 9.57-03 1.13-02 1.21-02 1.26-02 1.30-02 1.31-02 1.32-02 1.32-02 1.32-02 1.32-02 1.32-02
   8   4 7.41+08 7.68-03 7.84-03 8.12-03 8.63-03 9.77-03 1.10-02 1.25-02 1.47-02 1.65-02 1.84-02 2.09-02 2.29-02 2.49-02 2.52-02
  10   4 1.53+04 1.80-05 1.82-05 1.86-05 1.91-05 1.98-05 2.02-05 2.05-05 2.07-05 2.08-05 2.09-05 2.09-05 2.09-05 2.09-05 2.09-05
  11   4 4.63+09 1.84-02 1.87-02 1.93-02 2.05-02 2.31-02 2.60-02 2.96-02 3.50-02 3.95-02 4.42-02 5.06-02 5.56-02 6.05-02 6.12-02
  12   4 7.76+06 4.29-05 4.34-05 4.44-05 4.64-05 5.17-05 5.83-05 6.71-05 8.14-05 9.35-05 1.07-04 1.24-04 1.38-04 1.52-04 1.54-04
  13   4 6.87+09 2.44-01 2.49-01 2.58-01 2.75-01 3.11-01 3.50-01 3.96-01 4.66-01 5.22-01 5.81-01 6.62-01 7.23-01 7.85-01 7.94-01
  14   4 1.57+10 3.98-01 4.07-01 4.22-01 4.50-01 5.10-01 5.74-01 6.49-01 7.61-01 8.53-01 9.48-01 1.08+00 1.18+00 1.27+00 1.29+00
  16   4 1.11+11 3.28-04 3.30-04 3.33-04 3.40-04 3.67-04 4.21-04 5.30-04 8.00-04 1.11-03 1.50-03 2.12-03 2.64-03 3.18-03 3.26-03
  17   4 1.18+07 3.46-02 3.47-02 3.48-02 3.51-02 3.61-02 3.76-02 3.98-02 4.32-02 4.56-02 4.76-02 4.94-02 5.03-02 5.09-02 5.10-02
  18   4 1.32+08 1.79-04 1.79-04 1.81-04 1.83-04 1.90-04 2.02-04 2.19-04 2.47-04 2.67-04 2.84-04 2.99-04 3.07-04 3.13-04 3.13-04
  20   4 4.53+11 4.04-03 4.06-03 4.10-03 4.19-03 4.53-03 5.20-03 6.57-03 9.93-03 1.38-02 1.86-02 2.63-02 3.27-02 3.94-02 4.03-02
  21   4 7.56+08 5.01-03 5.02-03 5.05-03 5.12-03 5.33-03 5.66-03 6.14-03 6.92-03 7.49-03 7.96-03 8.40-03 8.62-03 8.77-03 8.79-03
  22   4 2.82+10 9.31-05 9.38-05 9.52-05 9.83-05 1.10-04 1.32-04 1.73-04 2.71-04 3.79-04 5.13-04 7.20-04 8.93-04 1.07-03 1.10-03
  23   4 3.46+11 6.70-04 6.75-04 6.85-04 7.07-04 7.90-04 9.45-04 1.24-03 1.94-03 2.72-03 3.68-03 5.17-03 6.41-03 7.72-03 7.90-03
  24   4 3.09+08 1.22-03 1.22-03 1.23-03 1.24-03 1.30-03 1.38-03 1.49-03 1.68-03 1.82-03 1.94-03 2.05-03 2.10-03 2.14-03 2.14-03
  25   4 1.34+09 4.94-03 4.95-03 4.97-03 5.00-03 5.12-03 5.29-03 5.54-03 5.94-03 6.23-03 6.47-03 6.69-03 6.80-03 6.88-03 6.89-03
  26   4 5.77+06 2.87-05 2.87-05 2.88-05 2.90-05 2.97-05 3.07-05 3.22-05 3.46-05 3.63-05 3.78-05 3.91-05 3.97-05 4.02-05 4.02-05
  27   4 1.12+12 1.17-02 1.18-02 1.19-02 1.23-02 1.37-02 1.64-02 2.15-02 3.33-02 4.64-02 6.25-02 8.74-02 1.08-01 1.30-01 1.33-01
  28   4 1.00+07 6.53-08 6.58-08 6.67-08 6.89-08 7.74-08 9.41-08 1.29-07 2.16-07 3.18-07 4.51-07 6.61-07 8.39-07 1.03-06 1.05-06
  29   4 1.34+09 2.08-02 2.08-02 2.09-02 2.10-02 2.15-02 2.22-02 2.33-02 2.50-02 2.62-02 2.72-02 2.81-02 2.86-02 2.89-02 2.89-02
  30   4 2.41+02 1.34-08 1.34-08 1.34-08 1.34-08 1.35-08 1.37-08 1.39-08 1.43-08 1.45-08 1.47-08 1.49-08 1.50-08 1.50-08 1.50-08
  31   4 2.94+12 1.87-02 1.88-02 1.91-02 1.97-02 2.20-02 2.62-02 3.43-02 5.31-02 7.39-02 9.96-02 1.39-01 1.72-01 2.06-01 2.11-01
  32   4 4.51+09 5.06-02 5.07-02 5.09-02 5.12-02 5.24-02 5.41-02 5.67-02 6.08-02 6.37-02 6.61-02 6.84-02 6.95-02 7.03-02 7.04-02
  33   4 1.62+06 2.15-06 2.15-06 2.16-06 2.19-06 2.27-06 2.41-06 2.61-06 2.95-06 3.20-06 3.42-06 3.63-06 3.74-06 3.82-06 3.83-06
   6   5 1.14+04 1.28-02 1.60-02 1.98-02 2.42-02 2.94-02 3.21-02 3.40-02 3.57-02 3.66-02 3.73-02 3.82-02 3.88-02 3.94-02 3.95-02
   7   5 1.58+06 3.20-03 5.70-03 8.44-03 1.15-02 1.53-02 1.79-02 2.03-02 2.32-02 2.54-02 2.75-02 3.04-02 3.25-02 3.46-02 3.49-02
   8   5 2.10+10 5.10-01 5.23-01 5.46-01 5.85-01 6.65-01 7.47-01 8.41-01 9.81-01 1.09+00 1.21+00 1.37+00 1.49+00 1.61+00 1.63+00
  10   5 5.94+05 4.17-05 4.26-05 4.39-05 4.57-05 4.81-05 4.95-05 5.04-05 5.10-05 5.13-05 5.14-05 5.15-05 5.15-05 5.15-05 5.15-05
  11   5 1.86+10 1.55-01 1.58-01 1.64-01 1.75-01 1.99-01 2.23-01 2.53-01 2.96-01 3.32-01 3.69-01 4.20-01 4.58-01 4.97-01 5.03-01
  12   5 3.37+04 5.52-07 5.57-07 5.66-07 5.83-07 6.26-07 6.74-07 7.36-07 8.33-07 9.14-07 9.99-07 1.12-06 1.21-06 1.30-06 1.31-06
  13   5 3.39+08 2.11-03 2.14-03 2.20-03 2.32-03 2.61-03 2.94-03 3.37-03 4.04-03 4.61-03 5.21-03 6.03-03 6.66-03 7.30-03 7.39-03
  14   5 6.46+08 4.16-02 4.29-02 4.50-02 4.83-02 5.51-02 6.18-02 6.94-02 8.06-02 8.96-02 9.88-02 1.11-01 1.21-01 1.30-01 1.32-01
  16   5 1.19+12 4.08-03 4.10-03 4.14-03 4.23-03 4.58-03 5.27-03 6.65-03 9.98-03 1.38-02 1.85-02 2.59-02 3.21-02 3.86-02 3.95-02
  17   5 1.03+08 1.90-04 1.91-04 1.92-04 1.94-04 2.02-04 2.14-04 2.32-04 2.59-04 2.79-04 2.95-04 3.10-04 3.17-04 3.22-04 3.23-04
  18   5 8.49+08 3.62-02 3.63-02 3.64-02 3.67-02 3.78-02 3.94-02 4.17-02 4.52-02 4.78-02 4.98-02 5.17-02 5.26-02 5.33-02 5.34-02
  20   5 3.23+10 3.38-04 3.39-04 3.43-04 3.50-04 3.79-04 4.37-04 5.51-04 8.26-04 1.14-03 1.53-03 2.13-03 2.64-03 3.18-03 3.25-03
  21   5 3.93+08 3.33-03 3.34-03 3.36-03 3.41-03 3.55-03 3.76-03 4.07-03 4.56-03 4.92-03 5.21-03 5.47-03 5.61-03 5.70-03 5.71-03
  22   5 5.80+12 2.29-02 2.31-02 2.34-02 2.42-02 2.70-02 3.22-02 4.22-02 6.50-02 9.01-02 1.21-01 1.68-01 2.07-01 2.48-01 2.54-01
  23   5 3.12+12 6.99-03 7.04-03 7.15-03 7.38-03 8.25-03 9.87-03 1.30-02 2.01-02 2.79-02 3.76-02 5.24-02 6.47-02 7.77-02 7.95-02
  24   5 3.61+08 1.70-03 1.71-03 1.72-03 1.74-03 1.81-03 1.92-03 2.08-03 2.34-03 2.52-03 2.68-03 2.82-03 2.89-03 2.93-03 2.94-03
  25   5 4.81+09 2.09-02 2.10-02 2.10-02 2.12-02 2.17-02 2.24-02 2.34-02 2.50-02 2.62-02 2.72-02 2.81-02 2.85-02 2.88-02 2.88-02
  26   5 7.59+09 4.61-02 4.62-02 4.64-02 4.67-02 4.78-02 4.93-02 5.16-02 5.52-02 5.78-02 6.00-02 6.19-02 6.29-02 6.35-02 6.36-02
  27   5 2.85+10 3.36-04 3.39-04 3.43-04 3.55-04 3.97-04 4.74-04 6.21-04 9.59-04 1.33-03 1.79-03 2.49-03 3.07-03 3.68-03 3.76-03
  28   5 7.55+08 8.49-06 8.55-06 8.66-06 8.91-06 9.85-06 1.16-05 1.51-05 2.33-05 3.25-05 4.40-05 6.19-05 7.68-05 9.25-05 9.47-05
  29   5 1.57+08 2.84-03 2.84-03 2.85-03 2.87-03 2.93-03 3.03-03 3.17-03 3.40-03 3.56-03 3.69-03 3.81-03 3.87-03 3.91-03 3.91-03
  30   5 1.80+06 2.43-05 2.44-05 2.45-05 2.46-05 2.52-05 2.60-05 2.72-05 2.93-05 3.08-05 3.21-05 3.32-05 3.38-05 3.43-05 3.43-05
  31   5 2.33+11 1.71-03 1.72-03 1.75-03 1.80-03 2.01-03 2.40-03 3.13-03 4.82-03 6.66-03 8.92-03 1.24-02 1.53-02 1.83-02 1.87-02
  32   5 5.52+08 7.29-03 7.30-03 7.32-03 7.38-03 7.54-03 7.79-03 8.15-03 8.72-03 9.12-03 9.45-03 9.76-03 9.91-03 1.00-02 1.00-02
  33   5 4.23+06 6.30-06 6.32-06 6.36-06 6.43-06 6.69-06 7.08-06 7.68-06 8.68-06 9.42-06 1.00-05 1.06-05 1.10-05 1.12-05 1.12-05
   7   6 4.01+04 4.47-02 5.59-02 6.93-02 8.47-02 1.03-01 1.13-01 1.21-01 1.28-01 1.32-01 1.36-01 1.41-01 1.44-01 1.48-01 1.48-01
   8   6 3.19+09 3.64-02 3.71-02 3.85-02 4.09-02 4.64-02 5.21-02 5.90-02 6.94-02 7.79-02 8.68-02 9.87-02 1.08-01 1.17-01 1.18-01
   9   6 1.94+04 4.31-04 4.37-04 4.46-04 4.59-04 4.77-04 4.87-04 4.94-04 5.00-04 5.02-04 5.03-04 5.05-04 5.06-04 5.07-04 5.07-04
