   9   5 7.39+11 5.21-01 5.21-01 5.24-01 5.33-01 5.59-01 6.50-01 7.94-01 1.03+00 1.46+00 1.81+00 2.21+00 2.90+00 3.51+00 4.15+00-9.30-01
   9   6 4.05+07 7.14-01 7.14-01 7.13-01 7.11-01 7.05-01 6.95-01 6.87-01 6.81-01 6.83-01 6.90-01 6.94-01 6.87-01 6.77-01 6.71-01 6.70-01
   9   7 4.13-04 1.58+00 1.58+00 1.58+00 1.57+00 1.55+00 1.52+00 1.48+00 1.45+00 1.40+00 1.32+00 1.17+00 9.51-01 8.90-01 9.30-01 1.29+00
   9   8 1.86+04 4.51+01 4.51+01 4.62+01 4.91+01 5.42+01 6.35+01 7.12+01 7.89+01 8.85+01 9.53+01 1.02+02 1.11+02 1.17+02 1.23+02-7.10+00
  10   1 3.37+06 1.17-05 1.17-05 1.17-05 1.16-05 1.14-05 1.08-05 9.98-06 8.77-06 6.80-06 5.38-06 4.31-06 3.50-06 3.22-06 3.09-06 2.96-06
  10   2 1.36+06 6.28-03 6.28-03 6.27-03 6.23-03 6.16-03 5.99-03 5.86-03 5.79-03 5.82-03 5.94-03 6.14-03 6.18-03 6.11-03 6.13-03 6.62-03
  10   3 2.10+09 1.67-02 1.67-02 1.67-02 1.66-02 1.63-02 1.58-02 1.56-02 1.59-02 1.75-02 2.03-02 2.37-02 2.61-02 2.63-02 2.64-02 2.84-02
  10   4 1.29+04 1.28-01 1.28-01 1.28-01 1.28-01 1.28-01 1.28-01 1.28-01 1.28-01 1.31-01 1.35-01 1.37-01 1.28-01 1.22-01 1.22-01 1.46-01
  10   5 2.00+08 5.68-01 5.68-01 5.69-01 5.74-01 5.84-01 6.17-01 6.60-01 7.24-01 8.46-01 9.40-01 9.85-01 9.30-01 8.73-01 8.56-01 9.69-01
  10   6 1.45+12 2.61+00 2.61+00 2.62+00 2.65+00 2.72+00 3.00+00 3.41+00 4.08+00 5.28+00 6.30+00 7.46+00 9.28+00 1.08+01 1.25+01-2.58+00
  10   7 9.99-13 1.27-01 1.27-01 1.27-01 1.27-01 1.26-01 1.26-01 1.28-01 1.32-01 1.39-01 1.39-01 1.28-01 1.07-01 1.02-01 1.09-01 1.59-01
  10   8 2.49-05 1.60+00 1.60+00 1.60+00 1.58+00 1.55+00 1.50+00 1.46+00 1.42+00 1.38+00 1.31+00 1.18+00 9.70-01 9.04-01 9.34-01 1.27+00
  10   9 8.95+02 4.90+01 4.90+01 5.00+01 5.27+01 5.75+01 6.60+01 7.30+01 8.00+01 8.86+01 9.46+01 1.00+02 1.08+02 1.13+02 1.18+02-6.22+00
  11   1 1.00-30 8.82-05 8.82-05 8.82-05 8.81-05 8.81-05 8.78-05 8.76-05 8.72-05 8.66-05 8.64-05 8.69-05 8.90-05 9.11-05 9.32-05 9.80-05
  11   2 1.00-30 2.04-03 2.04-03 2.04-03 2.04-03 2.04-03 2.05-03 2.07-03 2.10-03 2.17-03 2.22-03 2.27-03 2.34-03 2.37-03 2.40-03 2.42-03
  11   3 1.40+11 1.04-03 1.04-03 1.04-03 1.03-03 1.00-03 9.40-04 8.69-04 8.01-04 7.86-04 8.96-04 1.08-03 1.29-03 1.44-03 1.62-03-4.39-04
  11   4 1.00-30 2.23-02 2.23-02 2.23-02 2.24-02 2.26-02 2.30-02 2.36-02 2.41-02 2.49-02 2.54-02 2.59-02 2.60-02 2.58-02 2.58-02 2.60-02
  11   5 9.78+10 6.13-03 6.13-03 6.11-03 6.05-03 5.96-03 5.99-03 6.47-03 7.87-03 1.15-02 1.47-02 1.77-02 2.26-02 2.73-02 3.25-02-7.91-03
  11   6 2.20+07 6.76-03 6.76-03 6.71-03 6.57-03 6.27-03 5.61-03 5.02-03 4.49-03 4.09-03 4.10-03 4.15-03 3.96-03 3.81-03 3.78-03 4.15-03
  11   7 1.00-30 3.55-01 3.55-01 3.56-01 3.58-01 3.62-01 3.71-01 3.81-01 3.92-01 4.07-01 4.09-01 3.94-01 3.50-01 3.29-01 3.31-01 4.02-01
  11   8 6.97+10 5.37-02 5.37-02 5.43-02 5.64-02 6.23-02 8.22-02 1.16-01 1.68-01 2.52-01 3.45-01 4.79-01 7.04-01 8.77-01 1.04+00-1.79-01
  11   9 1.12+07 5.35-02 5.35-02 5.34-02 5.34-02 5.36-02 5.50-02 5.76-02 6.28-02 6.84-02 6.68-02 6.02-02 4.88-02 4.60-02 4.98-02 7.89-02
  11  10 3.50+02 2.31-02 2.31-02 2.29-02 2.21-02 2.07-02 1.82-02 1.63-02 1.50-02 1.42-02 1.35-02 1.22-02 9.65-03 8.77-03 9.19-03 1.40-02
  12   1 3.61+12 3.69-04 3.69-04 3.69-04 3.69-04 3.68-04 3.68-04 3.67-04 3.69-04 3.87-04 4.25-04 4.99-04 6.63-04 8.24-04 1.01-03-3.53-04
  12   2 5.22+11 2.63-03 2.63-03 2.63-03 2.64-03 2.67-03 2.79-03 3.02-03 3.54-03 5.02-03 7.10-03 9.60-03 1.21-02 1.36-02 1.56-02-4.86-03
  12   3 1.79+08 1.09-02 1.09-02 1.09-02 1.08-02 1.07-02 1.03-02 9.80-03 9.26-03 8.60-03 8.28-03 8.14-03 8.11-03 8.11-03 8.09-03 8.03-03
  12   4 1.72+11 1.37-02 1.37-02 1.38-02 1.41-02 1.49-02 1.77-02 2.27-02 3.18-02 5.18-02 6.91-02 8.55-02 1.09-01 1.30-01 1.55-01-4.13-02
  12   5 4.88+07 8.61-02 8.61-02 8.61-02 8.61-02 8.60-02 8.63-02 8.69-02 8.80-02 9.05-02 9.33-02 9.56-02 9.50-02 9.35-02 9.26-02 9.43-02
  12   6 1.62+10 2.92-02 2.92-02 2.90-02 2.83-02 2.68-02 2.37-02 2.11-02 1.91-02 1.84-02 1.89-02 1.98-02 2.15-02 2.34-02 2.57-02-3.94-03
  12   7 7.70+10 1.25-01 1.25-01 1.28-01 1.37-01 1.61-01 2.32-01 3.43-01 5.10-01 7.85-01 1.08+00 1.50+00 2.21+00 2.78+00 3.30+00-5.82-01
  12   8 1.55+07 1.23+00 1.23+00 1.23+00 1.24+00 1.25+00 1.28+00 1.32+00 1.38+00 1.46+00 1.50+00 1.51+00 1.44+00 1.38+00 1.36+00 1.46+00
  12   9 2.03+10 1.73-01 1.73-01 1.73-01 1.74-01 1.77-01 1.91-01 2.19-01 2.63-01 3.35-01 4.11-01 5.17-01 6.89-01 8.22-01 9.49-01-1.57-01
  12  10 1.62+06 9.94-02 9.94-02 9.84-02 9.55-02 9.01-02 8.03-02 7.34-02 6.95-02 6.82-02 6.75-02 6.49-02 5.55-02 5.05-02 5.07-02 6.91-02
  12  11 1.29+04 7.50+01 7.51+01 7.66+01 8.11+01 8.88+01 1.02+02 1.14+02 1.25+02 1.39+02 1.50+02 1.62+02 1.78+02 1.89+02 2.00+02-1.11+01
  13   1 6.23+09 9.76-05 9.76-05 9.75-05 9.71-05 9.61-05 9.31-05 8.89-05 8.27-05 7.36-05 6.91-05 6.87-05 7.48-05 8.18-05 8.84-05 1.03-04
  13   2 3.59+07 3.81-03 3.81-03 3.80-03 3.78-03 3.74-03 3.64-03 3.54-03 3.47-03 3.49-03 3.63-03 3.86-03 4.10-03 4.20-03 4.23-03 4.22-03
  13   3 9.95+11 2.72-02 2.72-02 2.72-02 2.71-02 2.70-02 2.68-02 2.70-02 2.82-02 3.26-02 3.93-02 4.76-02 5.62-02 6.15-02 6.79-02-1.56-02
  13   4 3.83+07 2.84-02 2.84-02 2.84-02 2.85-02 2.88-02 2.99-02 3.15-02 3.39-02 3.89-02 4.43-02 4.89-02 4.77-02 4.44-02 4.27-02 4.65-02
  13   5 3.57+11 1.20-01 1.20-01 1.20-01 1.22-01 1.25-01 1.35-01 1.54-01 1.86-01 2.56-01 3.18-01 3.77-01 4.52-01 5.18-01 5.95-01-1.44-01
  13   6 1.95+07 1.62-01 1.62-01 1.61-01 1.60-01 1.56-01 1.48-01 1.41-01 1.34-01 1.28-01 1.27-01 1.27-01 1.25-01 1.23-01 1.22-01 1.22-01
  13   7 1.86+07 3.00-01 3.00-01 3.01-01 3.06-01 3.19-01 3.53-01 3.99-01 4.73-01 5.57-01 5.46-01 4.69-01 3.61-01 3.44-01 3.82-01 6.18-01
  13   8 1.56+11 8.64-01 8.64-01 8.74-01 9.08-01 9.98-01 1.26+00 1.63+00 2.19+00 3.12+00 4.06+00 5.39+00 7.69+00 9.51+00 1.12+01-1.98+00
  13   9 9.06+06 2.06+00 2.06+00 2.06+00 2.06+00 2.07+00 2.10+00 2.13+00 2.19+00 2.26+00 2.31+00 2.33+00 2.25+00 2.17+00 2.14+00 2.21+00
  13  10 5.37+09 2.73-01 2.73-01 2.71-01 2.64-01 2.53-01 2.36-01 2.32-01 2.39-01 2.62-01 2.91-01 3.30-01 3.83-01 4.23-01 4.65-01-6.91-02
  13  11 9.92-05 4.44+00 4.44+00 4.43+00 4.41+00 4.35+00 4.24+00 4.14+00 4.01+00 3.63+00 3.10+00 2.47+00 1.86+00 1.85+00 2.14+00 3.59+00
  13  12 6.81+03 1.40+02 1.40+02 1.43+02 1.51+02 1.65+02 1.89+02 2.09+02 2.29+02 2.54+02 2.73+02 2.93+02 3.21+02 3.41+02 3.59+02-1.94+01
  14   1 2.79+06 9.21-06 9.21-06 9.19-06 9.13-06 8.97-06 8.51-06 7.87-06 6.92-06 5.36-06 4.23-06 3.37-06 2.72-06 2.49-06 2.38-06 2.28-06
  14   2 7.88+05 3.32-03 3.32-03 3.31-03 3.29-03 3.24-03 3.11-03 3.00-03 2.92-03 2.86-03 2.87-03 2.94-03 2.98-03 2.98-03 2.99-03 3.15-03
  14   3 1.40+09 9.43-03 9.43-03 9.40-03 9.32-03 9.13-03 8.73-03 8.43-03 8.37-03 8.95-03 1.01-02 1.17-02 1.28-02 1.31-02 1.32-02 1.39-02
  14   4 1.14+04 1.54-02 1.54-02 1.53-02 1.51-02 1.45-02 1.34-02 1.24-02 1.16-02 1.13-02 1.16-02 1.20-02 1.21-02 1.20-02 1.20-02 1.27-02
  14   5 1.05+06 7.69-02 7.69-02 7.67-02 7.60-02 7.45-02 7.20-02 7.05-02 7.03-02 7.31-02 7.81-02 8.47-02 8.97-02 8.91-02 8.68-02 7.99-02
  14   6 4.78+11 4.67-01 4.67-01 4.67-01 4.68-01 4.71-01 4.87-01 5.19-01 5.78-01 7.11-01 8.36-01 9.58-01 1.10+00 1.22+00 1.35+00-2.71-01
  14   7 1.43+03 2.95-01 2.95-01 2.95-01 2.96-01 2.98-01 3.03-01 3.05-01 3.10-01 3.17-01 3.05-01 2.66-01 2.05-01 1.91-01 2.08-01 3.36-01
  14   8 3.23+07 1.17+00 1.17+00 1.17+00 1.19+00 1.23+00 1.33+00 1.48+00 1.71+00 2.00+00 2.02+00 1.80+00 1.43+00 1.33+00 1.41+00 2.11+00
  14   9 2.72+11 3.32+00 3.32+00 3.35+00 3.43+00 3.66+00 4.30+00 5.20+00 6.58+00 8.89+00 1.12+01 1.43+01 1.96+01 2.39+01 2.80+01-4.86+00
  14  10 5.20+06 2.52+00 2.52+00 2.52+00 2.51+00 2.49+00 2.46+00 2.44+00 2.45+00 2.48+00 2.50+00 2.52+00 2.49+00 2.44+00 2.41+00 2.38+00
  14  11 2.25-13 4.36-01 4.36-01 4.37-01 4.42-01 4.53-01 4.78-01 5.04-01 5.28-01 5.20-01 4.60-01 3.63-01 2.62-01 2.65-01 3.26-01 6.21-01
  14  12 8.54-06 5.96+00 5.96+00 5.95+00 5.91+00 5.83+00 5.68+00 5.56+00 5.41+00 4.98+00 4.30+00 3.43+00 2.58+00 2.53+00 2.91+00 4.88+00
  14  13 4.29+02 1.94+02 1.94+02 1.98+02 2.07+02 2.24+02 2.53+02 2.77+02 3.01+02 3.30+02 3.51+02 3.74+02 4.06+02 4.28+02 4.49+02-2.22+01
  15   1 3.54+02 2.44-07 2.44-07 2.43-07 2.41-07 2.35-07 2.19-07 1.98-07 1.67-07 1.17-07 8.23-08 5.53-08 3.37-08 2.52-08 2.08-08 1.62-08
  15   2 3.45+02 4.88-04 4.88-04 4.85-04 4.77-04 4.58-04 4.12-04 3.66-04 3.19-04 2.73-04 2.59-04 2.59-04 2.49-04 2.38-04 2.34-04 2.59-04
  15   3 3.68+05 1.15-03 1.15-03 1.14-03 1.12-03 1.07-03 9.64-04 8.61-04 7.66-04 6.81-04 6.53-04 6.49-04 6.23-04 5.99-04 5.94-04 6.65-04
  15   4 2.41+01 2.41-02 2.41-02 2.40-02 2.38-02 2.34-02 2.27-02 2.24-02 2.26-02 2.43-02 2.62-02 2.69-02 2.40-02 2.19-02 2.16-02 2.76-02
  15   5 1.57+05 9.20-02 9.20-02 9.19-02 9.16-02 9.13-02 9.17-02 9.32-02 9.50-02 9.78-02 1.02-01 1.02-01 9.19-02 8.48-02 8.44-02 1.08-01
  15   6 3.95+08 1.44-01 1.44-01 1.44-01 1.44-01 1.44-01 1.48-01 1.58-01 1.76-01 2.15-01 2.52-01 2.74-01 2.58-01 2.40-01 2.38-01 2.91-01
  15   7 3.48-02 1.37-01 1.37-01 1.37-01 1.37-01 1.37-01 1.39-01 1.44-01 1.55-01 1.70-01 1.70-01 1.54-01 1.22-01 1.11-01 1.17-01 1.75-01
  15   8 1.48+03 7.72-01 7.72-01 7.71-01 7.69-01 7.65-01 7.61-01 7.57-01 7.63-01 7.88-01 7.80-01 7.11-01 5.74-01 5.32-01 5.62-01 8.37-01
  15   9 3.42+07 2.47+00 2.47+00 2.48+00 2.50+00 2.56+00 2.73+00 2.97+00 3.36+00 3.88+00 4.00+00 3.71+00 3.05+00 2.81+00 2.89+00 3.99+00
  15  10 4.47+11 1.14+01 1.14+01 1.15+01 1.16+01 1.21+01 1.35+01 1.54+01 1.84+01 2.34+01 2.82+01 3.44+01 4.47+01 5.30+01 6.10+01-1.03+01
  15  11 1.74-22 1.24-01 1.24-01 1.23-01 1.21-01 1.17-01 1.11-01 1.07-01 1.04-01 9.69-02 8.31-02 6.44-02 4.60-02 4.59-02 5.52-02 1.01-01
  15  12 3.92-15 4.72-01 4.72-01 4.70-01 4.66-01 4.60-01 4.56-01 4.60-01 4.68-01 4.57-01 4.05-01 3.20-01 2.28-01 2.26-01 2.74-01 5.23-01
  15  13 8.78-08 4.08+00 4.08+00 4.06+00 4.02+00 3.94+00 3.80+00 3.70+00 3.60+00 3.33+00 2.91+00 2.34+00 1.75+00 1.70+00 1.94+00 3.25+00
  15  14 4.27+01 1.65+02 1.65+02 1.68+02 1.75+02 1.88+02 2.10+02 2.29+02 2.46+02 2.68+02 2.84+02 3.01+02 3.24+02 3.41+02 3.56+02-1.67+01
  -1
  -1  -1
c-------------------------------------------------------------------------------
c  Original adf04 file
c-------------------------------------------------------------------------------
c                                                                               
c  Conversion of an adf04 dataset from type 5 to type 3                         
c                                                                               
c  Parameter: Cowan ion threshold shift : False
c                                                                               
c  Producer : Alessandra Giunta                                                 
c  Date     : 12-09-2012                                                        
c                                                                               
c-------------------------------------------------------------------------------
c-------------------------------------------------------------------------------
c  Autostructure distorted wave production of adf04 datasets
c
c
c  Script  : /home/adas/offline_adas/adas7#3/scripts/
c                           process_ion_dw_adf27_to_adf04.pl
c
c  Codes   : /home/adas/offline_adas/adas7#1/bin/as25.x
c            /home/adas/offline_adas/adas7#3/bin/adf04_om2ups.x
c  Driver  : /home/adas/adas/adf27/dw/hlike/cophps#h/ls#ar17.dat
c  Outputs : /home/adas/adas/adf04/cophps#h/dw/ls#ar17.dat.
c            /home/adas/adas/adf04/cophps#h/dw/ls#ar17_t5.dat.
c
c  Producer: Alessandra Giunta
c  Date    : 12-09-2012
c
c-------------------------------------------------------------------------------

C-----------------------------------------------------------------------
C                               OPEN-ADAS
C                               +++++++++
C
C This file has been downloaded from OPEN-ADAS (http://open.adas.ac.uk)
C on 12-Jul-2013.
C
C TERMS AND CONDITIONS
C --------------------
C
C The user of the OPEN-ADAS system and data (hereinafter "the User")
C accepts the following terms and conditions:
C
C   1. The University of Strathclyde uses all reasonable endeavours to
C      ensure the accuracy of the data provided and any information
C      given, but the University makes no warranty, expressed or implied
C      as to its accuracy, integrity, fitness for purpose and shall not
C      be responsible for the use to which the data is put by the User
C      and/or any consequences arising out of any inaccuracies or
C      omissions.
C
C   2. Any downloaded OPEN-ADAS file is made available for the
C      personal use of the User only.  It must not be used for any
C      commercial application, incorporated into any web site or in
C      any form re-distributed without express prior written permission
C      from the ADAS Project. In particular, but not by way of
C      limitation, it must not be:
C        *  inserted into a managed database structure,
C        *  redistributed along with a modelling or analysis code,
C        *  made available on a public website.
C
C Permission for OPEN-ADAS data incorporation in non-commercial
C code/system development for scientific advance will not be
C unreasonably withheld, but will be subject to written agreement
C on a case by case basis.
C
C The User will indemnify the University of Strathclyde and keep it
C fully and effectively indemnified against each and every claim made
C against the University as a result of the User's use of the data.
C
C-----------------------------------------------------------------------
