AR+17        18        18      35699910.0
    1 11                 (2)0( 0.5)            0.0
    2 12                 (2)0( 0.5)     26771000.0
    3 13                 (2)1( 2.5)     26797000.0
    4 14                 (2)0( 0.5)     31741000.0
    5 15                 (2)1( 2.5)     31748000.0
    6 16                 (2)2( 4.5)     31754000.0
    7 17                 (2)0( 0.5)     33478000.0
    8 18                 (2)1( 2.5)     33481000.0
    9 19                 (2)2( 4.5)     33484000.0
   10 1B                 (2)0( 0.5)     34282000.0
   11 1C                 (2)1( 2.5)     34284000.0
   12 1D                 (2)2( 4.5)     34285000.0
   13 1G                 (2)0( 0.5)     34718000.0
   14 1H                 (2)1( 2.5)     34719000.0
   15 1I                 (2)2( 4.5)     34720000.0
   -1    325.398 81.4380 81.2046 36.1558 36.0866 36.0311 20.3212 20.2920 20.2685    0.0  12.9981 12.9831 12.9711    0.0     0.0  9.02270 9.01400 9.00710
 18.0    3       6.48+04 9.72+04 1.62+05 3.24+05 6.48+05 1.62+06 3.24+06 4.86+06 6.48+06 9.72+06 1.62+07 3.24+07 6.48+07 9.72+07
   2   1 1.00-30 2.25-03 2.25-03 2.25-03 2.25-03 2.25-03 2.25-03 2.25-03 2.26-03 2.26-03 2.27-03 2.29-03 2.33-03 2.38-03 2.43-03
  13   1 1.00-30 4.70-05 4.70-05 4.70-05 4.70-05 4.70-05 4.71-05 4.71-05 4.71-05 4.72-05 4.73-05 4.75-05 4.80-05 4.88-05 4.94-05
  14   1 2.06+12 2.97-04 2.97-04 2.97-04 2.97-04 2.98-04 2.98-04 2.99-04 3.00-04 3.01-04 3.04-04 3.09-04 3.23-04 3.52-04 3.77-04
  15   1 3.83+09 4.08-05 4.08-05 4.08-05 4.08-05 4.08-05 4.09-05 4.09-05 4.10-05 4.11-05 4.13-05 4.18-05 4.29-05 4.47-05 4.62-05
   3   2 2.04+06 1.36+00 1.45+00 1.58+00 1.78+00 2.00+00 2.30+00 2.52+00 2.65+00 2.74+00 2.87+00 3.03+00 3.24+00 3.45+00 3.57+00
   4   2 1.00-30 2.36-02 2.36-02 2.36-02 2.36-02 2.37-02 2.39-02 2.43-02 2.46-02 2.50-02 2.55-02 2.64-02 2.78-02 2.91-02 2.98-02
   5   2 2.37+12 3.66-02 3.66-02 3.66-02 3.68-02 3.72-02 3.84-02 4.09-02 4.37-02 4.65-02 5.21-02 6.25-02 8.35-02 1.13-01 1.33-01
   6   2 1.78+09 7.91-02 7.91-02 7.91-02 7.92-02 7.94-02 7.99-02 8.09-02 8.18-02 8.26-02 8.41-02 8.64-02 8.99-02 9.33-02 9.50-02
   7   2 1.00-30 4.92-03 4.92-03 4.92-03 4.93-03 4.93-03 4.96-03 5.00-03 5.05-03 5.10-03 5.18-03 5.31-03 5.52-03 5.74-03 5.86-03
   8   2 1.02+12 9.06-03 9.06-03 9.07-03 9.10-03 9.15-03 9.35-03 9.72-03 1.01-02 1.06-02 1.14-02 1.31-02 1.66-02 2.15-02 2.51-02
   9   2 1.84+08 1.18-02 1.18-02 1.18-02 1.18-02 1.18-02 1.19-02 1.19-02 1.19-02 1.20-02 1.20-02 1.22-02 1.23-02 1.25-02 1.26-02
  10   2 1.00-30 1.91-03 1.91-03 1.91-03 1.92-03 1.92-03 1.93-03 1.94-03 1.96-03 1.97-03 2.00-03 2.04-03 2.11-03 2.19-03 2.23-03
  11   2 5.22+11 3.74-03 3.74-03 3.74-03 3.75-03 3.77-03 3.84-03 3.97-03 4.11-03 4.26-03 4.56-03 5.14-03 6.36-03 8.14-03 9.41-03
  12   2 3.54+07 4.04-03 4.04-03 4.04-03 4.04-03 4.04-03 4.05-03 4.05-03 4.06-03 4.07-03 4.08-03 4.10-03 4.13-03 4.16-03 4.17-03
  13   2 1.00-30 9.64-04 9.64-04 9.64-04 9.64-04 9.65-04 9.69-04 9.76-04 9.83-04 9.90-04 1.00-03 1.02-03 1.06-03 1.09-03 1.11-03
  14   2 3.01+11 1.94-03 1.94-03 1.94-03 1.94-03 1.95-03 1.98-03 2.04-03 2.11-03 2.18-03 2.33-03 2.60-03 3.19-03 4.04-03 4.66-03
  15   2 9.62+06 1.91-03 1.91-03 1.91-03 1.91-03 1.91-03 1.91-03 1.91-03 1.92-03 1.92-03 1.92-03 1.93-03 1.94-03 1.95-03 1.95-03
   4   3 6.92+11 6.69-03 6.69-03 6.69-03 6.70-03 6.72-03 6.79-03 6.94-03 7.11-03 7.30-03 7.69-03 8.45-03 1.01-02 1.26-02 1.45-02
   5   3 8.20+08 8.12-02 8.12-02 8.12-02 8.13-02 8.15-02 8.21-02 8.32-02 8.43-02 8.53-02 8.70-02 8.96-02 9.37-02 9.76-02 9.96-02
   6   3 6.82+12 3.62-01 3.62-01 3.62-01 3.63-01 3.66-01 3.73-01 3.89-01 4.05-01 4.22-01 4.54-01 5.13-01 6.27-01 7.81-01 8.88-01
   7   3 2.82+11 1.70-03 1.70-03 1.70-03 1.70-03 1.70-03 1.71-03 1.73-03 1.76-03 1.78-03 1.84-03 1.95-03 2.19-03 2.58-03 2.87-03
   8   3 3.51+08 1.72-02 1.72-02 1.72-02 1.72-02 1.72-02 1.73-02 1.74-02 1.75-02 1.77-02 1.79-02 1.83-02 1.88-02 1.94-02 1.97-02
   9   3 2.17+12 7.03-02 7.03-02 7.04-02 7.05-02 7.08-02 7.17-02 7.34-02 7.53-02 7.72-02 8.10-02 8.80-02 1.02-01 1.22-01 1.35-01
  10   3 1.41+11 7.10-04 7.10-04 7.10-04 7.10-04 7.11-04 7.14-04 7.21-04 7.29-04 7.37-04 7.55-04 7.92-04 8.76-04 1.01-03 1.11-03
  11   3 1.79+08 6.71-03 6.71-03 6.71-03 6.72-03 6.72-03 6.75-03 6.79-03 6.83-03 6.87-03 6.94-03 7.06-03 7.25-03 7.46-03 7.57-03
  12   3 9.93+11 2.66-02 2.66-02 2.66-02 2.66-02 2.67-02 2.70-02 2.75-02 2.81-02 2.87-02 2.99-02 3.21-02 3.65-02 4.28-02 4.72-02
  13   3 8.03+10 3.70-04 3.70-04 3.70-04 3.70-04 3.71-04 3.72-04 3.76-04 3.79-04 3.83-04 3.91-04 4.08-04 4.48-04 5.11-04 5.58-04
  14   3 1.03+08 3.39-03 3.39-03 3.39-03 3.39-03 3.39-03 3.40-03 3.42-03 3.44-03 3.46-03 3.49-03 3.55-03 3.64-03 3.73-03 3.79-03
  15   3 5.42+11 1.32-02 1.32-02 1.32-02 1.32-02 1.33-02 1.34-02 1.36-02 1.39-02 1.41-02 1.47-02 1.56-02 1.77-02 2.06-02 2.26-02
   5   4 3.19+05 9.92+00 1.07+01 1.17+01 1.30+01 1.44+01 1.63+01 1.76+01 1.84+01 1.90+01 1.98+01 2.08+01 2.21+01 2.34+01 2.42+01
   6   4 2.40-03 6.43-02 8.02-02 1.07-01 1.51-01 1.98-01 2.48-01 2.74-01 2.87-01 2.94-01 3.04-01 3.15-01 3.28-01 3.40-01 3.47-01
   7   4 1.00-30 8.94-02 8.95-02 8.96-02 9.01-02 9.12-02 9.46-02 9.95-02 1.03-01 1.06-01 1.11-01 1.17-01 1.24-01 1.30-01 1.32-01
   8   4 3.22+11 6.51-02 6.53-02 6.58-02 6.70-02 6.99-02 8.09-02 1.01-01 1.21-01 1.40-01 1.74-01 2.30-01 3.28-01 4.48-01 5.26-01
   9   4 1.30+08 1.78-01 1.78-01 1.79-01 1.80-01 1.82-01 1.89-01 1.99-01 2.07-01 2.13-01 2.22-01 2.34-01 2.48-01 2.60-01 2.65-01
  10   4 1.00-30 1.83-02 1.83-02 1.84-02 1.84-02 1.85-02 1.89-02 1.95-02 2.01-02 2.05-02 2.11-02 2.20-02 2.32-02 2.41-02 2.46-02
  11   4 1.72+11 1.72-02 1.73-02 1.73-02 1.75-02 1.79-02 1.95-02 2.26-02 2.56-02 2.85-02 3.39-02 4.29-02 5.91-02 7.94-02 9.27-02
  12   4 3.82+07 3.70-02 3.70-02 3.71-02 3.71-02 3.73-02 3.79-02 3.88-02 3.94-02 4.00-02 4.09-02 4.20-02 4.34-02 4.46-02 4.51-02
  13   4 1.00-30 7.11-03 7.12-03 7.13-03 7.14-03 7.18-03 7.30-03 7.49-03 7.65-03 7.79-03 8.01-03 8.31-03 8.71-03 9.05-03 9.21-03
  14   4 1.00+11 7.41-03 7.42-03 7.45-03 7.51-03 7.65-03 8.18-03 9.20-03 1.02-02 1.13-02 1.31-02 1.63-02 2.21-02 2.93-02 3.41-02
  15   4 1.51+07 1.41-02 1.41-02 1.41-02 1.41-02 1.42-02 1.43-02 1.45-02 1.47-02 1.48-02 1.51-02 1.53-02 1.57-02 1.60-02 1.61-02
   6   5 1.28+05 1.12+01 1.20+01 1.32+01 1.48+01 1.63+01 1.83+01 1.98+01 2.06+01 2.12+01 2.21+01 2.31+01 2.45+01 2.60+01 2.68+01
   7   5 1.99+11 3.13-02 3.13-02 3.14-02 3.15-02 3.18-02 3.31-02 3.60-02 3.90-02 4.21-02 4.77-02 5.76-02 7.58-02 9.91-02 1.15-01
   8   5 8.74+07 3.24-01 3.24-01 3.24-01 3.26-01 3.30-01 3.42-01 3.58-01 3.72-01 3.82-01 3.98-01 4.18-01 4.42-01 4.62-01 4.71-01
   9   5 7.41+11 4.02-01 4.03-01 4.05-01 4.11-01 4.26-01 4.81-01 5.77-01 6.68-01 7.51-01 8.99-01 1.14+00 1.54+00 2.03+00 2.34+00
  10   5 9.81+10 7.90-03 7.90-03 7.91-03 7.92-03 7.96-03 8.13-03 8.49-03 8.88-03 9.28-03 1.01-02 1.14-02 1.41-02 1.76-02 2.00-02
  11   5 4.88+07 6.84-02 6.84-02 6.85-02 6.87-02 6.91-02 7.05-02 7.25-02 7.43-02 7.57-02 7.79-02 8.09-02 8.47-02 8.79-02 8.93-02
  12   5 3.57+11 1.02-01 1.02-01 1.02-01 1.03-01 1.05-01 1.12-01 1.26-01 1.38-01 1.50-01 1.72-01 2.07-01 2.69-01 3.44-01 3.92-01
  13   5 5.49+10 3.34-03 3.34-03 3.34-03 3.34-03 3.36-03 3.41-03 3.52-03 3.64-03 3.77-03 4.02-03 4.47-03 5.36-03 6.54-03 7.35-03
  14   5 2.90+07 2.69-02 2.69-02 2.70-02 2.70-02 2.71-02 2.76-02 2.82-02 2.88-02 2.92-02 2.99-02 3.09-02 3.22-02 3.33-02 3.39-02
  15   5 1.98+11 4.28-02 4.29-02 4.30-02 4.32-02 4.39-02 4.62-02 5.04-02 5.46-02 5.86-02 6.57-02 7.76-02 9.85-02 1.24-01 1.41-01
   7   6 3.56+07 1.19-02 1.19-02 1.19-02 1.20-02 1.20-02 1.24-02 1.28-02 1.32-02 1.35-02 1.39-02 1.45-02 1.53-02 1.59-02 1.62-02
   8   6 3.77+10 4.85-02 4.85-02 4.85-02 4.86-02 4.87-02 4.93-02 5.05-02 5.20-02 5.35-02 5.63-02 6.14-02 7.11-02 8.39-02 9.25-02
   9   6 4.05+07 4.69-01 4.69-01 4.70-01 4.72-01 4.76-01 4.89-01 5.07-01 5.21-01 5.32-01 5.49-01 5.70-01 5.96-01 6.17-01 6.26-01
  10   6 2.20+07 3.31-03 3.31-03 3.31-03 3.31-03 3.32-03 3.37-03 3.43-03 3.48-03 3.53-03 3.60-03 3.69-03 3.81-03 3.92-03 3.97-03
  11   6 1.62+10 1.24-02 1.24-02 1.24-02 1.25-02 1.25-02 1.25-02 1.27-02 1.28-02 1.30-02 1.33-02 1.39-02 1.51-02 1.68-02 1.79-02
  12   6 1.95+07 9.45-02 9.45-02 9.46-02 9.47-02 9.52-02 9.64-02 9.84-02 1.00-01 1.01-01 1.03-01 1.06-01 1.10-01 1.13-01 1.14-01
  13   6 1.37+07 1.45-03 1.45-03 1.45-03 1.45-03 1.46-03 1.47-03 1.49-03 1.51-03 1.52-03 1.55-03 1.58-03 1.63-03 1.67-03 1.69-03
  14   6 8.50+09 5.27-03 5.27-03 5.27-03 5.28-03 5.28-03 5.30-03 5.33-03 5.37-03 5.42-03 5.52-03 5.70-03 6.07-03 6.59-03 6.95-03
  15   6 1.08+07 3.64-02 3.64-02 3.64-02 3.64-02 3.66-02 3.69-02 3.75-02 3.80-02 3.84-02 3.90-02 3.99-02 4.10-02 4.19-02 4.23-02
   8   7 8.01+04 3.72+01 3.96+01 4.27+01 4.68+01 5.09+01 5.63+01 6.03+01 6.27+01 6.43+01 6.67+01 6.97+01 7.37+01 7.78+01 8.01+01
   9   7 4.57-04 5.58-01 6.75-01 8.26-01 1.00+00 1.13+00 1.23+00 1.27+00 1.29+00 1.30+00 1.31+00 1.32+00 1.33+00 1.34+00 1.35+00
  10   7 1.00-30 2.25-01 2.26-01 2.27-01 2.31-01 2.39-01 2.61-01 2.85-01 3.00-01 3.12-01 3.27-01 3.45-01 3.64-01 3.79-01 3.85-01
  11   7 7.71+10 1.07-01 1.08-01 1.10-01 1.16-01 1.30-01 1.80-01 2.65-01 3.40-01 4.07-01 5.20-01 6.93-01 9.76-01 1.30+00 1.51+00
  12   7 1.86+07 3.17-01 3.18-01 3.21-01 3.27-01 3.41-01 3.76-01 4.16-01 4.43-01 4.62-01 4.88-01 5.18-01 5.52-01 5.77-01 5.87-01
  13   7 1.00-30 4.52-02 4.53-02 4.54-02 4.58-02 4.67-02 4.93-02 5.24-02 5.47-02 5.63-02 5.87-02 6.15-02 6.47-02 6.71-02 6.82-02
  14   7 4.67+10 2.82-02 2.83-02 2.86-02 2.93-02 3.13-02 3.84-02 5.09-02 6.23-02 7.26-02 9.04-02 1.18-01 1.64-01 2.17-01 2.51-01
  15   7 8.19+06 7.39-02 7.41-02 7.43-02 7.49-02 7.62-02 7.99-02 8.43-02 8.74-02 8.97-02 9.28-02 9.65-02 1.01-01 1.04-01 1.05-01
   9   8 4.11+04 5.47+01 5.85+01 6.32+01 6.93+01 7.53+01 8.30+01 8.87+01 9.21+01 9.45+01 9.78+01 1.02+02 1.08+02 1.13+02 1.17+02
  10   8 6.98+10 8.81-02 8.82-02 8.84-02 8.92-02 9.15-02 1.02-01 1.21-01 1.40-01 1.57-01 1.87-01 2.34-01 3.15-01 4.10-01 4.71-01
  11   8 1.55+07 8.17-01 8.20-01 8.25-01 8.39-01 8.68-01 9.45-01 1.03+00 1.09+00 1.13+00 1.19+00 1.25+00 1.32+00 1.37+00 1.40+00
  12   8 1.56+11 4.51-01 4.55-01 4.64-01 4.89-01 5.51-01 7.62-01 1.10+00 1.38+00 1.63+00 2.05+00 2.67+00 3.67+00 4.81+00 5.52+00
  13   8 3.87+10 2.15-02 2.15-02 2.16-02 2.17-02 2.19-02 2.31-02 2.54-02 2.78-02 3.00-02 3.41-02 4.07-02 5.22-02 6.61-02 7.51-02
  14   8 1.02+07 1.71-01 1.72-01 1.72-01 1.74-01 1.77-01 1.86-01 1.98-01 2.06-01 2.12-01 2.20-01 2.30-01 2.42-01 2.50-01 2.54-01
  15   8 9.06+10 1.25-01 1.26-01 1.27-01 1.31-01 1.39-01 1.69-01 2.17-01 2.60-01 2.98-01 3.63-01 4.60-01 6.18-01 7.98-01 9.11-01
  10   9 1.12+07 4.67-02 4.68-02 4.70-02 4.76-02 4.88-02 5.22-02 5.63-02 5.91-02 6.12-02 6.41-02 6.76-02 7.15-02 7.42-02 7.54-02
  11   9 2.04+10 1.70-01 1.70-01 1.70-01 1.71-01 1.72-01 1.79-01 1.93-01 2.07-01 2.21-01 2.45-01 2.85-01 3.52-01 4.34-01 4.86-01
  12   9 9.06+06 1.31+00 1.31+00 1.32+00 1.34+00 1.38+00 1.48+00 1.60+00 1.68+00 1.73+00 1.80+00 1.89+00 1.98+00 2.05+00 2.08+00
  13   9 7.99+06 1.27-02 1.27-02 1.27-02 1.28-02 1.30-02 1.34-02 1.40-02 1.44-02 1.47-02 1.52-02 1.58-02 1.65-02 1.70-02 1.72-02
  14   9 1.02+10 4.19-02 4.19-02 4.19-02 4.19-02 4.21-02 4.27-02 4.41-02 4.57-02 4.72-02 5.01-02 5.49-02 6.35-02 7.42-02 8.11-02
  15   9 5.44+06 2.68-01 2.69-01 2.70-01 2.71-01 2.76-01 2.87-01 3.01-01 3.11-01 3.19-01 3.29-01 3.41-01 3.55-01 3.65-01 3.70-01
  11  10 2.68+04 1.02+02 1.08+02 1.15+02 1.25+02 1.35+02 1.48+02 1.58+02 1.64+02 1.68+02 1.74+02 1.82+02 1.92+02 2.02+02 2.08+02
  12  10 1.10-04 2.29+00 2.59+00 2.91+00 3.21+00 3.39+00 3.51+00 3.55+00 3.57+00 3.57+00 3.58+00 3.59+00 3.59+00 3.60+00 3.60+00
  13  10 1.00-30 4.54-01 4.57-01 4.64-01 4.83-01 5.19-01 5.95-01 6.66-01 7.07-01 7.35-01 7.71-01 8.10-01 8.51-01 8.79-01 8.92-01
  14  10 2.54+10 1.78-01 1.81-01 1.86-01 2.04-01 2.51-01 4.12-01 6.56-01 8.59-01 1.03+00 1.31+00 1.72+00 2.36+00 3.07+00 3.51+00
  15  10 4.01+06 4.98-01 5.03-01 5.13-01 5.39-01 5.89-01 6.98-01 8.02-01 8.63-01 9.05-01 9.59-01 1.02+00 1.08+00 1.12+00 1.14+00
  12  11 1.51+04 1.63+02 1.73+02 1.85+02 2.00+02 2.16+02 2.36+02 2.51+02 2.60+02 2.66+02 2.75+02 2.86+02 3.01+02 3.16+02 3.25+02
  13  11 2.89+10 1.95-01 1.95-01 1.96-01 1.99-01 2.10-01 2.55-01 3.31-01 3.99-01 4.57-01 5.56-01 7.03-01 9.39-01 1.21+00 1.37+00
  14  11 3.87+06 1.64+00 1.65+00 1.68+00 1.75+00 1.88+00 2.16+00 2.42+00 2.57+00 2.68+00 2.81+00 2.96+00 3.11+00 3.21+00 3.26+00
  15  11 4.71+10 5.25-01 5.36-01 5.61-01 6.38-01 8.25-01 1.42+00 2.27+00 2.96+00 3.53+00 4.45+00 5.78+00 7.82+00 1.01+01 1.15+01
  13  12 3.71+06 1.17-01 1.17-01 1.19-01 1.22-01 1.30-01 1.46-01 1.63-01 1.74-01 1.81-01 1.90-01 2.00-01 2.11-01 2.19-01 2.22-01
  14  12 1.03+10 4.05-01 4.05-01 4.06-01 4.08-01 4.16-01 4.55-01 5.28-01 5.94-01 6.53-01 7.52-01 9.04-01 1.15+00 1.43+00 1.61+00
  15  12 2.44+06 2.68+00 2.70+00 2.74+00 2.84+00 3.03+00 3.43+00 3.81+00 4.03+00 4.17+00 4.36+00 4.57+00 4.78+00 4.93+00 5.00+00
  14  13 1.09+04 1.11+02 1.17+02 1.25+02 1.36+02 1.47+02 1.62+02 1.73+02 1.79+02 1.84+02 1.90+02 1.99+02 2.10+02 2.21+02 2.27+02
  15  13 3.28-05 6.20+00 6.68+00 7.13+00 7.52+00 7.73+00 7.86+00 7.92+00 7.93+00 7.94+00 7.95+00 7.97+00 7.98+00 7.99+00 7.99+00
  15  14 6.40+03 3.36+02 3.54+02 3.76+02 4.06+02 4.35+02 4.73+02 5.02+02 5.19+02 5.31+02 5.48+02 5.69+02 5.98+02 6.27+02 6.44+02
  -1
  -1  -1
C--------------------------------------------------------------------------------
C
C             Configuration
C       Eissner            == Standard           R Parentage
C
C   1   11                 ==  1S1                 1 2S  2S/
C   2   12                 ==  2S1                 1 2S  2S/
C   3   13                 ==  2P1                 1 2P  2P/
C   4   14                 ==  3S1                 1 2S  2S/
C   5   15                 ==  3P1                 1 2P  2P/
C   6   16                 ==  3D1                 1 2D  2D/
C   7   17                 ==  4S1                 1 2S  2S/
C   8   18                 ==  4P1                 1 2P  2P/
C   9   19                 ==  4D1                 1 2D  2D/
C  10   1B                 ==  5S1                 1 2S  2S/
C  11   1C                 ==  5P1                 1 2P  2P/
C  12   1D                 ==  5D1                 1 2D  2D/
C  13   1G                 ==  6S1                 1 2S  2S/
C  14   1H                 ==  6P1                 1 2P  2P/
C  15   1I                 ==  6D1                 1 2D  2D/
C
C (R) - Levels (or levels within a term) have been reassigned
C       from their principal component.
C
C--------------------------------------------------------------------------------
C
C IC Level list :
C
C        1     2     3     4     5     6     7     8     9    10
C       11    12    13    14    15    16    17    18    19    20
C       21    22    23    24
C
C Map to LS levels :
C
C        1     2     3     3     4     5     5     6     6     7
C        8     8     9     9    10    11    11    12    12    13
C       14    14    15    15
C
C--------------------------------------------------------------------------------
C
C   Generated from Cowan Atomic Structure Program
C
C   From IFG file : ./ifg#adf34_argon_ar17.dat
C
C   Options in effect
C
C   Coupling    Avalue   numtemps   Lweight   Isonuclear   Comment Level
C   LS          YES      14         NO        YES          2
C
C
C   Cowan code options
C   ------------------
C                                                                          
C      Cowan plane wave Born method                                        
C                                                                          
C      Scale factors 85 95 85 85 50                                        
C                                                                          
C   Parity 1    Parity 2    Allowed
C         91          45        118     initially
C         45          10         50     reduced
C
C   Note: The Born method does NOT calculate spin changing transitions
C   correctly. You should supplement for important transitions of this type.
C
C--------------------------------------------------------------------------------
C
C   Code     : ADAS801
C   Producer : Adam Foster
C   Date     : 13/05/09
C
C--------------------------------------------------------------------------------
C
C   Correct the orbital energy line to insert 0.0 for orbitals not present
C   in the set of configurations.
C
C   Martin O'Mullane
C   29-11-2011
C
C-------------------------------------------------------------------------------

C-----------------------------------------------------------------------
C                               OPEN-ADAS
C                               +++++++++
C
C This file has been downloaded from OPEN-ADAS (http://open.adas.ac.uk)
C on 12-Jul-2013.
C
C TERMS AND CONDITIONS
C --------------------
C
C The user of the OPEN-ADAS system and data (hereinafter "the User")
C accepts the following terms and conditions:
C
C   1. The University of Strathclyde uses all reasonable endeavours to
C      ensure the accuracy of the data provided and any information
C      given, but the University makes no warranty, expressed or implied
C      as to its accuracy, integrity, fitness for purpose and shall not
C      be responsible for the use to which the data is put by the User
C      and/or any consequences arising out of any inaccuracies or
C      omissions.
C
C   2. Any downloaded OPEN-ADAS file is made available for the
C      personal use of the User only.  It must not be used for any
C      commercial application, incorporated into any web site or in
C      any form re-distributed without express prior written permission
C      from the ADAS Project. In particular, but not by way of
C      limitation, it must not be:
C        *  inserted into a managed database structure,
C        *  redistributed along with a modelling or analysis code,
C        *  made available on a public website.
C
C Permission for OPEN-ADAS data incorporation in non-commercial
C code/system development for scientific advance will not be
C unreasonably withheld, but will be subject to written agreement
C on a case by case basis.
C
C The User will indemnify the University of Strathclyde and keep it
C fully and effectively indemnified against each and every claim made
C against the University as a result of the User's use of the data.
C
C-----------------------------------------------------------------------
